"image","xmin","ymin","xmax","ymax","label"
"frame0007943.jpg",543,47,1079,237,"car"
"frame0007944.jpg",619,55,1034,229,"car"
"frame0007944.jpg",1162,172,1227,222,"car"
"frame0007945.jpg",594,40,1114,242,"car"
"frame0007945.jpg",286,115,327,172,"car"
"frame0007945.jpg",1185,176,1249,220,"car"
"frame0007946.jpg",698,60,1056,240,"car"
"frame0007947.jpg",1219,160,1267,233,"car"
"frame0007947.jpg",691,51,1147,255,"car"
"frame0007947.jpg",32,0,417,194,"house"
"frame0007948.jpg",752,41,1183,269,"car"
"frame0007948.jpg",15,0,479,208,"house"
"frame0007949.jpg",904,58,1183,279,"car"
"frame0007950.jpg",1046,56,1246,296,"car"
"frame0007951.jpg",402,0,655,268,"house"
"frame0007954.jpg",382,32,654,439,"house"
"frame0007954.jpg",769,51,1045,209,"house"
"frame0007955.jpg",424,68,706,384,"house"
"frame0007955.jpg",291,77,514,380,"house"
"frame0007955.jpg",765,24,1106,227,"house"
"frame0007956.jpg",275,11,547,438,"house"
"frame0007958.jpg",352,59,587,332,"house"
"frame0007959.jpg",364,59,650,318,"house"
"frame0007959.jpg",904,0,1147,211,"house"
"frame0007959.jpg",588,9,825,376,"house"
"frame0007960.jpg",390,39,624,323,"house"
"frame0007960.jpg",574,15,841,348,"house"
"frame0007960.jpg",886,0,1172,203,"house"
"frame0007961.jpg",561,0,856,374,"house"
"frame0007961.jpg",879,0,1194,201,"house"
"frame0007961.jpg",396,18,630,340,"house"
"frame0007962.jpg",878,0,1186,195,"house"
"frame0007962.jpg",563,2,858,350,"house"
"frame0007962.jpg",389,12,635,341,"house"
"frame0007963.jpg",377,17,633,332,"house"
"frame0007963.jpg",889,0,1174,184,"house"
"frame0007963.jpg",538,0,873,384,"house"
"frame0007964.jpg",878,0,1161,191,"house"
"frame0007964.jpg",361,6,564,349,"house"
"frame0007964.jpg",1227,120,1257,221,"car"
"frame0007965.jpg",1182,131,1209,211,"car"
"frame0007965.jpg",300,23,519,337,"house"
"frame0007965.jpg",484,0,728,376,"house"
"frame0007966.jpg",374,0,637,384,"house"
"frame0007966.jpg",185,16,424,347,"house"
"frame0007967.jpg",64,0,270,399,"house"
"frame0007967.jpg",258,0,464,377,"house"
"frame0007969.jpg",663,142,691,197,"car"
"frame0007969.jpg",1121,79,1259,359,"car"
"frame0007970.jpg",879,93,1252,326,"car"
"frame0007971.jpg",351,127,420,217,"car"
"frame0007971.jpg",774,97,1113,301,"car"
"frame0007971.jpg",979,147,1253,293,"car"
"frame0007971.jpg",64,25,378,242,"house"
"frame0007972.jpg",46,22,271,248,"house"
"frame0007972.jpg",645,107,1002,262,"car"
"frame0007972.jpg",772,119,1254,302,"car"
"frame0007973.jpg",598,94,861,271,"car"
"frame0007973.jpg",677,132,1164,280,"car"
"frame0007974.jpg",517,100,831,255,"car"
"frame0007974.jpg",533,101,1169,294,"car"
"frame0007975.jpg",516,102,734,256,"car"
"frame0007975.jpg",483,93,1113,300,"car"
"frame0007975.jpg",1102,186,1142,251,"car"
"frame0007975.jpg",79,166,142,238,"car"
"frame0007975.jpg",658,93,904,304,"car"
"frame0007976.jpg",1076,187,1117,249,"car"
"frame0007976.jpg",480,60,720,294,"car"
"frame0007976.jpg",461,120,1051,291,"car"
"frame0007977.jpg",482,126,957,294,"car"
"frame0007977.jpg",1054,192,1093,247,"car"
"frame0007977.jpg",453,94,685,269,"car"
"frame0007978.jpg",429,98,918,323,"car"
"frame0007978.jpg",43,181,76,259,"car"
"frame0007978.jpg",1031,200,1067,241,"car"
"frame0007979.jpg",381,106,865,315,"car"
"frame0007979.jpg",21,181,52,260,"car"
"frame0007980.jpg",288,104,911,309,"car"
"frame0007981.jpg",960,168,1030,234,"car"
"frame0007981.jpg",206,99,906,300,"car"
"frame0007982.jpg",226,112,804,308,"car"
"frame0007983.jpg",109,0,825,467,"car"
"frame0007983.jpg",915,204,979,242,"car"
"frame0007984.jpg",355,0,695,191,"house"
"frame0007984.jpg",881,201,924,250,"car"
"frame0007984.jpg",101,78,729,393,"car"
"frame0007985.jpg",24,119,702,385,"car"
"frame0007985.jpg",853,207,897,246,"car"
"frame0007986.jpg",287,0,624,216,"house"
"frame0007986.jpg",0,148,686,368,"car"
"frame0007986.jpg",806,207,887,245,"car"
"frame0007987.jpg",4,120,537,397,"car"
"frame0007987.jpg",791,207,857,249,"car"
"frame0007987.jpg",277,0,596,193,"house"
"frame0007988.jpg",952,205,1046,300,"car"
"frame0007988.jpg",285,0,576,200,"house"
"frame0007988.jpg",130,168,360,353,"car"
"frame0007988.jpg",774,208,824,248,"car"
"frame0007988.jpg",1,123,510,392,"car"
"frame0007989.jpg",0,25,533,510,"car"
"frame0007989.jpg",749,208,803,246,"car"
"frame0007989.jpg",710,48,908,242,"house"
"frame0007989.jpg",282,0,547,208,"house"
"frame0007990.jpg",725,200,782,258,"car"
"frame0007990.jpg",0,76,426,471,"car"
"frame0007991.jpg",0,99,410,461,"car"
"frame0007992.jpg",682,194,774,267,"car"
"frame0007992.jpg",0,148,318,429,"car"
"frame0007993.jpg",678,196,775,268,"car"
"frame0007993.jpg",200,138,420,342,"car"
"frame0007993.jpg",0,142,340,423,"car"
"frame0007994.jpg",0,169,326,397,"car"
"frame0007994.jpg",666,190,785,274,"car"
"frame0007994.jpg",210,134,409,354,"car"
"frame0007995.jpg",923,223,986,327,"car"
"frame0007995.jpg",0,171,296,414,"car"
"frame0007995.jpg",3,229,186,362,"car"
"frame0007996.jpg",929,231,988,324,"car"
"frame0007996.jpg",909,250,1028,307,"car"
"frame0007996.jpg",0,252,210,354,"car"
"frame0007996.jpg",674,229,733,275,"car"
"frame0007997.jpg",936,234,990,324,"car"
"frame0007997.jpg",110,121,495,400,"car"
"frame0007997.jpg",672,228,733,277,"car"
"frame0007997.jpg",909,251,1030,304,"car"
"frame0007997.jpg",0,260,233,349,"car"
"frame0007998.jpg",103,132,503,389,"car"
"frame0007998.jpg",666,223,737,285,"car"
"frame0007998.jpg",930,243,1012,312,"car"
"frame0007998.jpg",0,248,240,364,"car"
"frame0007998.jpg",685,216,767,292,"car"
"frame0007998.jpg",3,219,138,392,"car"
"frame0007999.jpg",0,232,119,421,"car"
"frame0007999.jpg",922,247,1019,309,"car"
"frame0007999.jpg",138,134,462,398,"car"
"frame0007999.jpg",689,224,770,285,"car"
"frame0008000.jpg",146,138,454,396,"car"
"frame0008000.jpg",0,253,81,389,"car"
"frame0008000.jpg",650,52,951,294,"house"
"frame0008000.jpg",920,244,1022,310,"car"
"frame0008001.jpg",3,227,62,415,"car"
"frame0008001.jpg",137,145,465,387,"car"
"frame0008001.jpg",930,238,1019,316,"car"
"frame0008002.jpg",85,145,531,376,"car"
"frame0008002.jpg",635,224,724,286,"car"
"frame0008002.jpg",951,186,1028,374,"car"
"frame0008002.jpg",2,256,38,397,"car"
"frame0008003.jpg",950,185,1031,375,"car"
"frame0008003.jpg",85,152,534,365,"car"
"frame0008004.jpg",673,40,933,305,"house"
"frame0008004.jpg",951,168,1030,386,"car"
"frame0008004.jpg",82,150,532,362,"car"
"frame0008005.jpg",947,155,1030,398,"car"
"frame0008005.jpg",112,142,496,370,"car"
"frame0008006.jpg",934,224,1018,333,"car"
"frame0008006.jpg",944,162,1032,395,"car"
"frame0008006.jpg",681,34,925,310,"house"
"frame0008006.jpg",125,138,481,378,"car"
"frame0008007.jpg",947,172,1028,390,"car"
"frame0008007.jpg",115,128,491,392,"car"
"frame0008008.jpg",949,188,1026,383,"car"
"frame0008008.jpg",101,123,503,398,"car"
"frame0008009.jpg",510,162,749,352,"car"
"frame0008009.jpg",116,133,489,386,"car"
"frame0008009.jpg",952,202,1024,371,"car"
"frame0008010.jpg",489,163,759,332,"car"
"frame0008010.jpg",154,142,448,369,"car"
"frame0008010.jpg",948,191,1029,374,"car"
"frame0008011.jpg",938,232,1012,325,"car"
"frame0008011.jpg",153,167,421,319,"car"
"frame0008011.jpg",443,134,766,332,"car"
"frame0008012.jpg",119,166,449,306,"car"
"frame0008012.jpg",932,233,1014,321,"car"
"frame0008012.jpg",470,121,723,346,"car"
"frame0008012.jpg",180,76,416,400,"car"
"frame0008013.jpg",124,162,444,310,"car"
"frame0008013.jpg",460,173,703,303,"car"
"frame0008013.jpg",929,230,1019,325,"car"
"frame0008013.jpg",189,71,408,404,"car"
"frame0008014.jpg",964,223,1024,340,"car"
"frame0008014.jpg",417,113,778,363,"car"
"frame0008014.jpg",144,114,469,341,"car"
"frame0008015.jpg",1028,229,1087,331,"car"
"frame0008015.jpg",440,106,860,356,"car"
"frame0008015.jpg",170,114,560,334,"car"
"frame0008015.jpg",276,0,587,211,"house"
"frame0008016.jpg",364,0,692,251,"house"
"frame0008016.jpg",295,133,668,318,"car"
"frame0008016.jpg",608,154,922,302,"car"
"frame0008017.jpg",474,130,878,319,"car"
"frame0008017.jpg",727,120,1164,347,"car"
"frame0008018.jpg",746,136,1086,311,"car"
"frame0008018.jpg",1008,156,1280,354,"car"
"frame0008018.jpg",11,250,128,392,"car"
"frame0008018.jpg",0,222,221,419,"car"
"frame0008019.jpg",157,0,524,287,"house"
"frame0008019.jpg",1038,119,1246,331,"car"
"frame0008019.jpg",0,167,452,451,"car"
"frame0008020.jpg",128,194,610,416,"car"
"frame0008021.jpg",566,0,890,285,"house"
"frame0008021.jpg",368,186,597,403,"car"
"frame0008021.jpg",140,149,870,438,"car"
"frame0008022.jpg",234,143,966,407,"car"
"frame0008022.jpg",411,168,736,394,"car"
"frame0008022.jpg",651,0,1011,272,"house"
"frame0008023.jpg",323,97,980,440,"car"
"frame0008023.jpg",473,131,781,411,"car"
"frame0008023.jpg",754,0,1059,213,"house"
"frame0008024.jpg",409,77,910,457,"car"
"frame0008024.jpg",244,22,473,430,"house"
"frame0008024.jpg",1122,144,1165,197,"car"
"frame0008024.jpg",742,0,1131,231,"house"
"frame0008025.jpg",463,113,860,424,"car"
"frame0008025.jpg",758,0,1152,257,"house"
"frame0008026.jpg",473,165,852,377,"car"
"frame0008027.jpg",469,160,864,379,"car"
"frame0008027.jpg",1171,166,1221,228,"car"
"frame0008027.jpg",868,0,1147,233,"house"
"frame0008028.jpg",297,23,538,366,"house"
"frame0008028.jpg",857,0,1162,219,"house"
"frame0008028.jpg",516,127,837,388,"car"
"frame0008029.jpg",1196,132,1241,210,"car"
"frame0008029.jpg",841,0,1184,205,"house"
"frame0008029.jpg",503,93,844,412,"car"
"frame0008029.jpg",328,44,586,326,"house"
"frame0008030.jpg",839,0,1166,198,"house"
"frame0008030.jpg",1175,140,1214,201,"car"
"frame0008030.jpg",472,126,777,352,"car"
"frame0008030.jpg",302,11,532,360,"house"
"frame0008031.jpg",748,0,1109,232,"house"
"frame0008031.jpg",200,4,429,370,"house"
"frame0008031.jpg",302,113,720,387,"car"
"frame0008032.jpg",165,172,469,365,"car"
"frame0008033.jpg",753,151,788,191,"car"
"frame0008033.jpg",747,145,808,202,"car"
"frame0008033.jpg",1129,155,1280,349,"car"
"frame0008033.jpg",14,186,245,383,"car"
"frame0008034.jpg",976,164,1241,341,"car"
"frame0008034.jpg",544,121,620,232,"car"
"frame0008034.jpg",857,114,1280,398,"car"
"frame0008035.jpg",790,73,1121,415,"car"
"frame0008035.jpg",389,121,522,231,"car"
"frame0008036.jpg",366,150,391,192,"car"
"frame0008036.jpg",773,144,1026,314,"car"
"frame0008036.jpg",0,0,480,190,"house"
"frame0008037.jpg",17,0,430,173,"house"
"frame0008037.jpg",665,139,1005,309,"car"
"frame0008038.jpg",29,8,415,163,"house"
"frame0008038.jpg",673,138,932,305,"car"
"frame0008038.jpg",297,97,374,205,"car"
"frame0008039.jpg",582,144,902,302,"car"
"frame0008039.jpg",909,37,1081,401,"car"
"frame0008040.jpg",482,143,838,301,"car"
"frame0008040.jpg",851,52,1036,387,"car"
"frame0008040.jpg",220,96,347,201,"car"
"frame0008041.jpg",749,94,945,343,"car"
"frame0008041.jpg",349,129,729,320,"car"
"frame0008042.jpg",242,125,566,333,"car"
"frame0008042.jpg",582,148,851,294,"car"
"frame0008042.jpg",87,145,130,195,"car"
"frame0008043.jpg",67,154,464,334,"car"
"frame0008043.jpg",442,96,761,355,"car"
"frame0008044.jpg",0,176,368,363,"car"
"frame0008044.jpg",241,161,783,352,"car"
"frame0008044.jpg",1149,321,1228,460,"car"
"frame0008045.jpg",1,164,295,397,"car"
"frame0008045.jpg",270,108,650,422,"car"
"frame0008045.jpg",1104,336,1185,451,"car"
"frame0008046.jpg",239,157,608,382,"car"
"frame0008046.jpg",0,137,313,427,"car"
"frame0008047.jpg",1076,328,1134,453,"car"
"frame0008047.jpg",0,167,259,404,"car"
"frame0008047.jpg",217,115,602,415,"car"
"frame0008048.jpg",0,186,155,368,"car"
"frame0008048.jpg",124,125,681,394,"car"
"frame0008048.jpg",1067,327,1127,454,"car"
"frame0008049.jpg",157,122,647,396,"car"
"frame0008049.jpg",0,201,131,363,"car"
"frame0008049.jpg",0,210,228,359,"car"
"frame0008049.jpg",1061,333,1133,457,"car"
"frame0008050.jpg",1060,341,1133,454,"car"
"frame0008050.jpg",0,163,84,403,"car"
"frame0008050.jpg",157,114,648,407,"car"
"frame0008051.jpg",234,100,573,431,"car"
"frame0008051.jpg",1056,347,1132,451,"car"
"frame0008051.jpg",0,174,51,416,"car"
"frame0008052.jpg",1054,350,1135,451,"car"
"frame0008052.jpg",234,109,572,423,"car"
"frame0008053.jpg",232,106,578,426,"car"
"frame0008054.jpg",236,97,580,435,"car"
"frame0008055.jpg",216,134,617,401,"car"
"frame0008056.jpg",185,139,667,400,"car"
"frame0008057.jpg",265,104,638,430,"car"
"frame0008058.jpg",208,158,711,389,"car"
"frame0008058.jpg",266,0,816,354,"house"
"frame0008059.jpg",326,132,674,436,"car"
"frame0008059.jpg",1145,344,1232,538,"car"
"frame0008060.jpg",398,139,699,448,"car"
"frame0008061.jpg",317,187,899,429,"car"
"frame0008062.jpg",459,128,956,502,"car"
"frame0008062.jpg",32,160,86,231,"car"
"frame0008063.jpg",37,14,181,196,"house"
"frame0008063.jpg",582,155,1044,483,"car"
"frame0008063.jpg",112,176,161,213,"car"
"frame0008063.jpg",15,0,220,336,"house"
"frame0008064.jpg",697,0,1177,451,"house"
"frame0008064.jpg",18,0,310,194,"house"
"frame0008064.jpg",747,166,1142,482,"car"
"frame0008065.jpg",1,169,70,374,"car"
"frame0008065.jpg",0,13,493,159,"house"
"frame0008065.jpg",847,167,1243,497,"car"
"frame0008066.jpg",0,148,120,364,"car"
"frame0008066.jpg",904,219,1280,466,"car"
"frame0008066.jpg",384,144,479,215,"car"
"frame0008067.jpg",0,186,238,316,"car"
"frame0008067.jpg",471,149,540,209,"car"
"frame0008067.jpg",1026,220,1280,471,"car"
"frame0008067.jpg",1,158,138,345,"car"
"frame0008067.jpg",152,0,540,161,"house"
"frame0008068.jpg",0,168,266,309,"car"
"frame0008068.jpg",1059,189,1280,486,"car"
"frame0008068.jpg",524,146,587,205,"car"
"frame0008068.jpg",4,162,141,313,"car"
"frame0008068.jpg",294,1,521,154,"house"
"frame0008069.jpg",0,157,240,297,"car"
"frame0008069.jpg",249,0,625,142,"house"
"frame0008069.jpg",537,108,669,206,"car"
"frame0008069.jpg",1149,236,1280,436,"car"
"frame0008070.jpg",0,162,225,285,"car"
"frame0008070.jpg",1194,208,1280,470,"car"
"frame0008070.jpg",597,115,666,193,"car"
"frame0008071.jpg",0,164,224,278,"car"
"frame0008072.jpg",0,160,220,277,"car"
"frame0008072.jpg",638,86,765,180,"car"
"frame0008073.jpg",685,96,768,164,"car"
"frame0008073.jpg",0,141,223,274,"car"
"frame0008073.jpg",26,0,297,224,"house"
"frame0008074.jpg",24,0,312,246,"house"
"frame0008074.jpg",0,136,233,280,"car"
"frame0008075.jpg",686,57,815,160,"car"
"frame0008075.jpg",36,0,295,258,"house"
"frame0008076.jpg",706,67,796,142,"car"
"frame0008076.jpg",25,0,306,242,"house"
"frame0008076.jpg",0,132,212,310,"car"
"frame0008077.jpg",678,19,823,150,"car"
"frame0008077.jpg",14,139,106,306,"car"
"frame0008078.jpg",680,31,779,133,"car"
"frame0008079.jpg",0,115,48,349,"car"
"frame0008079.jpg",645,38,758,127,"car"
"frame0008080.jpg",576,30,685,133,"car"
"frame0008080.jpg",1198,144,1280,423,"car"
"frame0008081.jpg",1049,133,1280,420,"car"
"frame0008082.jpg",930,118,1280,449,"car"
"frame0008083.jpg",812,88,1275,473,"car"
"frame0008083.jpg",273,95,348,164,"car"
"frame0008084.jpg",181,88,255,190,"car"
"frame0008084.jpg",703,146,1198,434,"car"
"frame0008085.jpg",621,152,1170,454,"car"
"frame0008085.jpg",107,102,199,262,"car"
"frame0008085.jpg",130,146,180,195,"car"
"frame0008085.jpg",118,139,206,211,"car"
"frame0008086.jpg",550,187,1092,423,"car"
"frame0008086.jpg",467,0,1192,385,"house"
"frame0008087.jpg",31,166,87,232,"car"
"frame0008087.jpg",512,160,1081,450,"car"
"frame0008088.jpg",453,179,1056,422,"car"
"frame0008089.jpg",480,140,1011,469,"car"
"frame0008090.jpg",437,203,987,410,"car"
"frame0008091.jpg",397,183,1012,429,"car"
"frame0008092.jpg",415,165,981,441,"car"
"frame0008093.jpg",385,185,957,422,"car"
"frame0008093.jpg",1009,252,1041,351,"car"
"frame0008094.jpg",405,198,933,413,"car"
"frame0008094.jpg",1005,254,1039,347,"car"
"frame0008095.jpg",398,199,937,417,"car"
"frame0008096.jpg",372,216,965,404,"car"
"frame0008097.jpg",286,0,962,343,"house"
"frame0008097.jpg",985,276,1017,365,"car"
"frame0008097.jpg",339,108,1002,526,"car"
"frame0008098.jpg",354,124,989,516,"car"
"frame0008098.jpg",273,0,971,333,"house"
"frame0008098.jpg",988,282,1016,362,"car"
"frame0008099.jpg",387,107,1004,528,"car"
"frame0008099.jpg",288,0,960,347,"house"
"frame0008100.jpg",1014,282,1038,367,"car"
"frame0008100.jpg",333,0,945,377,"house"
"frame0008100.jpg",433,140,986,495,"car"
"frame0008101.jpg",1059,278,1087,370,"car"
"frame0008101.jpg",464,147,1048,492,"car"
"frame0008102.jpg",551,190,1142,461,"car"
"frame0008102.jpg",1136,299,1159,395,"car"
"frame0008103.jpg",567,0,1142,430,"house"
"frame0008103.jpg",93,189,184,260,"car"
"frame0008103.jpg",0,25,211,242,"house"
"frame0008103.jpg",768,234,1184,469,"car"
"frame0008104.jpg",722,0,1189,451,"house"
"frame0008104.jpg",905,267,1280,470,"car"
"frame0008104.jpg",49,0,286,242,"house"
"frame0008105.jpg",0,0,539,192,"house"
"frame0008105.jpg",1192,237,1276,536,"car"
"frame0008105.jpg",1145,283,1280,480,"car"
"frame0008106.jpg",133,0,580,203,"house"
"frame0008107.jpg",316,5,684,179,"house"
"frame0008107.jpg",635,70,773,278,"car"
"frame0008107.jpg",647,121,747,240,"car"
"frame0008108.jpg",753,125,847,232,"car"
"frame0008108.jpg",73,0,253,215,"house"
"frame0008108.jpg",451,10,747,148,"house"
"frame0008108.jpg",747,75,869,269,"car"
"frame0008109.jpg",836,89,943,270,"car"
"frame0008109.jpg",23,39,132,144,"house"
"frame0008109.jpg",448,0,829,180,"house"
"frame0008109.jpg",121,0,313,200,"house"
"frame0008109.jpg",0,0,146,199,"house"
"frame0008110.jpg",861,53,1025,302,"car"
"frame0008110.jpg",17,0,199,262,"house"
"frame0008110.jpg",886,106,992,260,"car"
"frame0008110.jpg",74,47,179,121,"house"
"frame0008110.jpg",144,0,392,206,"house"
"frame0008110.jpg",536,0,885,178,"house"
"frame0008111.jpg",178,0,438,202,"house"
"frame0008111.jpg",11,0,237,206,"house"
"frame0008111.jpg",895,133,1046,264,"car"
"frame0008111.jpg",537,0,930,233,"house"
"frame0008112.jpg",50,0,277,235,"house"
"frame0008112.jpg",161,0,550,213,"house"
"frame0008113.jpg",36,0,310,200,"house"
"frame0008113.jpg",986,127,1093,323,"car"
"frame0008113.jpg",217,0,502,201,"house"
"frame0008114.jpg",174,55,289,101,"house"
"frame0008114.jpg",109,0,308,244,"house"
"frame0008114.jpg",250,0,562,188,"house"
"frame0008114.jpg",999,173,1109,294,"car"
"frame0008115.jpg",104,0,320,246,"house"
"frame0008115.jpg",1000,189,1177,322,"car"
"frame0008115.jpg",284,0,536,235,"house"
"frame0008116.jpg",149,0,299,251,"house"
"frame0008116.jpg",299,0,613,212,"house"
"frame0008116.jpg",45,141,79,226,"car"
"frame0008116.jpg",1051,205,1157,341,"car"
"frame0008117.jpg",1078,206,1192,372,"car"
"frame0008117.jpg",169,0,351,253,"house"
"frame0008117.jpg",220,47,338,121,"house"
"frame0008117.jpg",346,0,580,211,"house"
"frame0008118.jpg",172,0,360,236,"house"
"frame0008118.jpg",695,0,1157,312,"house"
"frame0008118.jpg",70,138,104,229,"car"
"frame0008118.jpg",1053,230,1238,370,"car"
"frame0008118.jpg",305,0,623,281,"house"
"frame0008119.jpg",207,0,399,227,"house"
"frame0008119.jpg",348,0,672,280,"house"
"frame0008119.jpg",689,0,1171,333,"house"
"frame0008120.jpg",218,0,401,235,"house"
"frame0008120.jpg",369,15,657,254,"house"
"frame0008120.jpg",716,0,1161,330,"house"
"frame0008120.jpg",1137,217,1236,433,"car"
"frame0008120.jpg",96,146,127,242,"car"
"frame0008120.jpg",275,34,382,147,"house"
"frame0008121.jpg",412,0,616,291,"house"
"frame0008121.jpg",1140,269,1240,408,"car"
"frame0008121.jpg",227,0,405,223,"house"
"frame0008121.jpg",97,153,133,242,"car"
"frame0008121.jpg",718,0,1162,307,"house"
"frame0008122.jpg",727,0,1155,292,"house"
"frame0008122.jpg",215,0,418,232,"house"
"frame0008122.jpg",395,37,714,265,"house"
"frame0008122.jpg",1142,269,1252,409,"car"
"frame0008123.jpg",123,156,151,247,"car"
"frame0008123.jpg",1146,291,1280,405,"car"
"frame0008124.jpg",255,0,476,298,"house"
"frame0008124.jpg",1186,256,1280,455,"car"
"frame0008124.jpg",119,153,159,261,"car"
"frame0008125.jpg",271,0,469,294,"house"
"frame0008125.jpg",827,21,1182,317,"house"
"frame0008125.jpg",1209,278,1271,465,"car"
"frame0008125.jpg",151,173,173,266,"car"
"frame0008126.jpg",846,4,1184,348,"house"
"frame0008126.jpg",299,0,519,282,"house"
"frame0008126.jpg",173,173,199,276,"car"
"frame0008127.jpg",869,5,1177,362,"house"
"frame0008128.jpg",317,0,603,297,"house"
"frame0008128.jpg",191,177,233,285,"car"
"frame0008128.jpg",879,7,1192,359,"house"
"frame0008129.jpg",896,34,1200,345,"house"
"frame0008130.jpg",252,200,272,295,"car"
"frame0008130.jpg",898,33,1217,352,"house"
"frame0008132.jpg",272,196,302,307,"car"
"frame0008133.jpg",289,200,328,309,"car"
"frame0008133.jpg",443,0,677,356,"house"
"frame0008136.jpg",507,8,708,353,"house"
"frame0008137.jpg",349,225,374,317,"car"
"frame0008138.jpg",749,129,1043,341,"house"
"frame0008139.jpg",377,222,395,323,"car"
"frame0008139.jpg",563,0,748,371,"house"
"frame0008141.jpg",729,42,1074,417,"house"
"frame0008142.jpg",615,0,803,421,"house"
"frame0008142.jpg",788,78,1108,376,"house"
"frame0008143.jpg",620,7,805,349,"house"
"frame0008143.jpg",30,117,126,254,"house"
"frame0008144.jpg",35,126,132,242,"house"
"frame0008145.jpg",34,125,129,250,"house"
"frame0008146.jpg",30,126,136,256,"house"
"frame0008146.jpg",667,0,850,398,"house"
"frame0008147.jpg",472,222,499,332,"car"
"frame0008147.jpg",427,261,531,286,"car"
"frame0008147.jpg",653,0,861,370,"house"
"frame0008147.jpg",35,119,132,263,"house"
"frame0008148.jpg",465,225,506,329,"car"
"frame0008148.jpg",663,0,853,375,"house"
"frame0008149.jpg",657,0,860,373,"house"
"frame0008150.jpg",658,4,861,363,"house"
"frame0008151.jpg",665,0,854,367,"house"
"frame0008151.jpg",846,115,1148,361,"house"
"frame0008152.jpg",854,110,1142,367,"house"
"frame0008152.jpg",676,13,852,365,"house"
"frame0008153.jpg",423,287,537,311,"car"
"frame0008153.jpg",862,114,1133,374,"house"
"frame0008154.jpg",423,287,538,310,"car"
"frame0008154.jpg",873,116,1124,381,"house"
"frame0008155.jpg",29,121,136,263,"house"
"frame0008155.jpg",413,286,546,309,"car"
"frame0008156.jpg",32,123,133,259,"house"
"frame0008156.jpg",414,285,544,310,"car"
"frame0008157.jpg",37,127,130,253,"house"
"frame0008157.jpg",1135,40,1255,455,"house"
"frame0008158.jpg",37,123,129,253,"house"
"frame0008158.jpg",1130,50,1257,447,"house"
"frame0008159.jpg",40,124,121,246,"house"
"frame0008159.jpg",449,247,470,354,"car"
"frame0008160.jpg",36,114,119,257,"house"
"frame0008160.jpg",777,141,1132,426,"house"
"frame0008161.jpg",32,115,113,257,"house"
"frame0008162.jpg",31,109,107,260,"house"
"frame0008162.jpg",777,121,1127,441,"house"
"frame0008163.jpg",415,228,453,325,"car"
"frame0008163.jpg",1099,85,1235,407,"house"
"frame0008164.jpg",1093,85,1241,405,"house"
"frame0008165.jpg",633,0,802,421,"house"
"frame0008169.jpg",635,0,873,386,"house"
"frame0008169.jpg",1123,63,1262,431,"house"
"frame0008170.jpg",1135,70,1254,422,"house"
"frame0008171.jpg",19,116,118,245,"house"
"frame0008171.jpg",1139,91,1253,399,"house"
"frame0008171.jpg",442,227,477,328,"car"
"frame0008172.jpg",29,100,113,263,"house"
"frame0008172.jpg",1151,93,1246,397,"house"
"frame0008173.jpg",29,110,117,253,"house"
"frame0008173.jpg",1154,99,1249,397,"house"
"frame0008173.jpg",804,115,1201,458,"house"
"frame0008174.jpg",24,116,119,259,"house"
"frame0008174.jpg",669,24,857,434,"house"
"frame0008174.jpg",813,137,1188,438,"house"
"frame0008174.jpg",1153,93,1252,401,"house"
"frame0008175.jpg",819,116,1181,451,"house"
"frame0008175.jpg",1151,80,1251,411,"house"
"frame0008175.jpg",656,21,870,436,"house"
"frame0008176.jpg",1151,86,1246,403,"house"
"frame0008176.jpg",654,5,868,454,"house"
"frame0008177.jpg",660,0,859,480,"house"
"frame0008177.jpg",1151,87,1249,400,"house"
"frame0008178.jpg",658,3,865,461,"house"
"frame0008178.jpg",812,150,1197,433,"house"
"frame0008178.jpg",1151,94,1253,397,"house"
"frame0008179.jpg",843,144,1160,434,"house"
"frame0008179.jpg",1149,94,1259,397,"house"
"frame0008179.jpg",652,11,876,452,"house"
"frame0008180.jpg",1150,97,1261,390,"house"
"frame0008180.jpg",834,121,1171,445,"house"
"frame0008180.jpg",659,31,867,428,"house"
"frame0008181.jpg",1156,102,1257,379,"house"
"frame0008181.jpg",672,8,854,448,"house"
"frame0008182.jpg",1158,93,1262,391,"house"
"frame0008183.jpg",891,140,1113,432,"house"
"frame0008184.jpg",894,164,1113,417,"house"
"frame0008185.jpg",841,130,1253,439,"house"
"frame0008185.jpg",696,23,908,451,"house"
"frame0008186.jpg",849,138,1251,426,"house"
"frame0008186.jpg",702,2,903,462,"house"
"frame0008187.jpg",674,36,930,425,"house"
"frame0008188.jpg",702,18,908,444,"house"
"frame0008189.jpg",704,7,906,457,"house"
"frame0008190.jpg",816,130,1278,424,"house"
"frame0008190.jpg",698,35,911,428,"house"
"frame0008191.jpg",712,35,903,431,"house"
"frame0008191.jpg",837,102,1262,459,"house"
"frame0008192.jpg",714,56,906,414,"house"
"frame0008192.jpg",867,117,1235,451,"house"
"frame0008193.jpg",710,48,902,426,"house"
"frame0008193.jpg",891,126,1212,446,"house"
"frame0008194.jpg",715,62,901,415,"house"
"frame0008194.jpg",887,150,1217,430,"house"
"frame0008195.jpg",718,60,903,417,"house"
"frame0008195.jpg",906,141,1198,434,"house"
"frame0008196.jpg",916,138,1187,436,"house"
"frame0008197.jpg",914,157,1188,421,"house"
"frame0008198.jpg",906,116,1199,449,"house"
